36, 68.671875,6724.0
36, 69.078125,6710.0
36, 69.59375,6703.0
36, 70.0,6691.0
36, 70.328125,6675.0
36, 72.296875,6678.0
36, 72.84375,6670.0
36, 73.25,6658.0
36, 73.484375,6653.0
36, 74.015625,6645.0
36, 74.4375,6622.0
36, 74.96875,6629.0
36, 75.390625,6622.0
36, 75.734375,6613.0
37, 76.359375,6610.0
36, 76.703125,6601.0
36, 77.109375,6595.0
36, 77.34375,6594.0
36, 78.078125,6594.0
36, 78.296875,6588.0
36, 78.828125,6590.0
36, 79.25,6588.0
36, 79.796875,6569.0
36, 80.203125,6572.0
36, 80.546875,6565.0
36, 80.96875,6563.0
36, 81.515625,6574.0
36, 81.921875,6569.0
36, 82.15625,6567.0
37, 82.6875,6580.0
36, 83.125,6574.0
36, 83.65625,6563.0
36, 84.0625,6572.0
37, 84.40625,6580.0
36, 85.03125,6586.0
36, 85.375,6583.0
36, 85.78125,6586.0
36, 86.015625,6596.0
36, 86.75,6601.0
36, 86.96875,6597.0
36, 87.5,6603.0
36, 87.921875,6615.0
36, 88.46875,6611.0
36, 88.890625,6622.0
36, 89.21875,6626.0
42, 89.640625,6125.0
33, 90.1875,5829.0
33, 90.609375,5913.0
33, 90.828125,6008.0
33, 91.359375,6110.0
33, 91.796875,6256.0
32, 92.328125,6362.0
32, 92.734375,6458.0
32, 93.078125,6575.0
29, 93.703125,11374.0
28, 94.046875,11025.0
30, 94.46875,10680.0
29, 94.6875,10356.0
30, 95.4375,9908.0
30, 95.65625,9637.0
30, 96.203125,9377.0
30, 96.609375,9138.0
31, 97.171875,8802.0
31, 97.59375,8591.0
31, 97.921875,8381.0
31, 98.34375,8197.0
32, 98.890625,7921.0
32, 99.3125,7756.0
32, 99.53125,7570.0
33, 100.0625,7295.0
31, 100.5,7054.0
35, 101.03125,6987.0
35, 101.453125,6990.0
35, 101.796875,7006.0
35, 102.421875,7042.0
35, 102.75,7055.0
35, 103.171875,7069.0
35, 103.390625,7087.0
35, 104.140625,7109.0
35, 104.359375,7141.0
35, 104.890625,7168.0
35, 105.3125,7189.0
34, 105.859375,7221.0
23, 106.28125,7275.0
29, 106.625,12354.0
30, 107.046875,12174.0
30, 108.53125,11906.0
30, 108.96875,11738.0
30, 109.1875,11593.0
32, 109.734375,11344.0
31, 110.1875,11214.0
31, 110.734375,11071.0
42, 111.15625,11408.0
40, 111.515625,11705.0
36, 112.15625,11619.0
32, 112.5,12048.0
31, 112.921875,10338.0
34, 113.15625,7866.0
35, 113.921875,7664.0
35, 114.15625,7640.0
35, 114.703125,7629.0
35, 115.125,7627.0
35, 115.6875,7604.0
35, 116.109375,7602.0
36, 116.453125,7589.0
36, 116.890625,7589.0
36, 117.453125,7579.0
36, 117.875,7568.0
36, 118.109375,7560.0
36, 118.65625,7554.0
25, 119.09375,1041.0
27, 119.640625,995.0
26, 120.0625,988.0
26, 120.421875,970.0
26, 121.0625,947.0
25, 121.40625,938.0
26, 121.828125,938.0
26, 122.0625,936.0
27, 122.828125,913.0
27, 123.046875,915.0
27, 123.59375,915.0
27, 124.03125,921.0
27, 124.578125,903.0
27, 125.015625,896.0
27, 125.359375,904.0
26, 125.78125,905.0
30, 126.359375,902.0
32, 126.78125,903.0
33, 127.015625,910.0
33, 127.5625,910.0
33, 128.0,900.0
34, 128.546875,912.0
34, 128.96875,910.0
33, 129.3125,906.0
33, 129.953125,920.0
33, 130.3125,920.0
33, 130.734375,918.0
33, 130.96875,920.0
33, 131.71875,918.0
32, 131.953125,916.0
33, 132.5,927.0
33, 132.921875,932.0
33, 133.484375,922.0
34, 133.90625,931.0
34, 134.265625,930.0
33, 134.6875,928.0
34, 135.25,932.0
34, 135.6875,944.0
34, 135.90625,937.0
33, 136.453125,946.0
33, 136.90625,955.0
33, 137.4375,973.0
33, 137.875,977.0
32, 138.21875,987.0
32, 138.859375,1000.0
32, 139.203125,1019.0
32, 139.640625,1064.0
29, 139.859375,1091.0
22, 140.625,11459.0
21, 140.859375,11579.0
30, 141.40625,12629.0
30, 141.84375,13319.0
30, 142.40625,13576.0
32, 142.828125,13620.0
32, 143.1875,13569.0
32, 144.34375,13510.0
32, 144.921875,13446.0
32, 145.359375,13392.0
32, 145.59375,13343.0
32, 146.15625,13299.0
32, 146.609375,7892.0
25, 147.15625,550.0
29, 147.59375,550.0
31, 147.953125,541.0
31, 148.609375,539.0
32, 148.96875,538.0
32, 149.40625,532.0
33, 149.640625,531.0
33, 150.40625,510.0
34, 150.640625,519.0
34, 151.203125,514.0
34, 151.640625,523.0
34, 152.203125,518.0
34, 152.640625,525.0
34, 153.0,519.0
33, 153.4375,515.0
33, 154.015625,522.0
33, 154.453125,511.0
33, 154.6875,517.0
33, 155.234375,520.0
33, 155.6875,520.0
33, 156.25,522.0
33, 156.6875,535.0
32, 157.03125,538.0
31, 157.703125,543.0
31, 158.0625,545.0
31, 158.5,543.0
31, 158.734375,543.0
31, 159.515625,532.0
31, 159.75,532.0
31, 160.296875,537.0
31, 160.734375,528.0
31, 161.3125,528.0
32, 161.75,527.0
32, 162.109375,524.0
32, 162.53125,532.0
33, 163.109375,520.0
33, 163.546875,520.0
33, 163.78125,515.0
35, 64.296875,6886.0
36, 64.8125,6876.0
36, 65.234375,6848.0
36, 66.015625,6821.0
36, 66.4375,6804.0
36, 66.96875,6797.0
36, 67.25,6781.0
36, 68.171875,6759.0
36, 68.453125,6746.0
36, 69.109375,6731.0
36, 69.625,6725.0
36, 70.3125,6705.0
36, 70.828125,6696.0
36, 72.125,6674.0
36, 72.65625,6663.0
36, 73.359375,6654.0
36, 73.890625,6648.0
36, 74.171875,6643.0
36, 74.859375,6620.0
36, 75.40625,6613.0
36, 76.09375,6609.0
36, 76.625,6604.0
36, 77.0625,6597.0
36, 77.859375,6590.0
36, 78.296875,6590.0
36, 78.828125,6594.0
36, 79.109375,6583.0
36, 80.0625,6572.0
36, 80.34375,6569.0
36, 81.015625,6574.0
36, 81.5625,6569.0
36, 82.25,6565.0
36, 82.78125,6569.0
36, 83.21875,6574.0
36, 83.765625,6569.0
37, 84.453125,6582.0
36, 84.984375,6583.0
36, 85.28125,6588.0
36, 85.953125,6590.0
36, 86.515625,6594.0
36, 87.1875,6597.0
36, 87.71875,6604.0
36, 88.15625,6613.0
36, 88.953125,6619.0
36, 89.390625,6624.0
42, 89.921875,5854.0
33, 90.21875,5834.0
33, 91.15625,6008.0
33, 91.453125,6129.0
33, 92.125,6259.0
33, 92.65625,6389.0
32, 93.359375,6600.0
29, 93.890625,11374.0
29, 94.328125,10929.0
30, 94.859375,10505.0
30, 95.578125,9934.0
30, 96.109375,9586.0
30, 96.390625,9271.0
31, 97.078125,8961.0
31, 97.640625,8557.0
31, 98.328125,8306.0
32, 98.859375,8065.0
32, 99.28125,7836.0
30, 100.09375,7384.0
31, 100.53125,7210.0
33, 101.0625,7010.0
35, 101.359375,6987.0
35, 102.296875,7021.0
35, 102.59375,7034.0
35, 103.265625,7054.0
35, 103.796875,7086.0
35, 104.5,7127.0
35, 105.03125,7149.0
35, 105.46875,7206.0
35, 106.0,7215.0
29, 106.71875,12411.0
30, 107.25,12182.0
30, 108.265625,11968.0
30, 108.96875,11748.0
31, 109.53125,11414.0
31, 110.234375,11270.0
31, 110.78125,11083.0
40, 111.21875,11632.0
37, 112.03125,11636.0
31, 112.484375,12003.0
31, 113.015625,10264.0
33, 113.3125,7771.0
35, 114.28125,7651.0
35, 114.578125,7627.0
35, 115.265625,7620.0
35, 115.8125,7606.0
35, 116.53125,7597.0
36, 117.078125,7579.0
36, 117.515625,7581.0
36, 118.0625,7562.0
35, 118.765625,7557.0
26, 119.3125,1035.0
27, 119.609375,997.0
26, 120.296875,966.0
25, 120.875,950.0
26, 121.5625,938.0
26, 122.109375,937.0
27, 122.546875,921.0
27, 123.359375,920.0
27, 123.8125,910.0
27, 124.359375,903.0
27, 124.640625,903.0
26, 125.609375,895.0
27, 125.90625,908.0
32, 126.59375,913.0
33, 127.140625,908.0
33, 127.859375,906.0
33, 128.40625,904.0
34, 128.84375,910.0
34, 129.390625,912.0
33, 130.109375,914.0
33, 130.640625,918.0
33, 130.9375,918.0
33, 131.640625,921.0
33, 132.203125,921.0
33, 132.890625,923.0
33, 133.4375,923.0
33, 133.875,926.0
33, 134.6875,924.0
34, 135.140625,926.0
34, 135.6875,932.0
33, 135.96875,935.0
33, 136.9375,953.0
33, 137.234375,973.0
33, 137.9375,978.0
33, 138.46875,995.0
33, 139.1875,1016.0
32, 139.734375,1057.0
28, 140.171875,1100.0
22, 140.71875,11422.0
20, 141.4375,11697.0
30, 141.984375,13312.0
30, 142.28125,13527.0
32, 142.984375,13617.0
32, 144.125,13537.0
32, 144.828125,13461.0
32, 145.375,13398.0
32, 145.828125,13336.0
32, 146.65625,13248.0
22, 147.109375,560.0
29, 147.671875,545.0
31, 147.96875,548.0
32, 148.9375,535.0
32, 149.234375,532.0
33, 149.9375,531.0
33, 150.5,515.0
34, 151.21875,514.0
33, 151.765625,521.0
34, 152.21875,521.0
34, 152.78125,521.0
33, 153.5,515.0
33, 154.0625,515.0
33, 154.359375,515.0
33, 155.0625,515.0
33, 155.625,520.0
33, 156.34375,524.0
33, 156.890625,531.0
31, 157.34375,530.0
31, 158.171875,543.0
31, 158.625,545.0
31, 159.1875,540.0
31, 159.484375,540.0
31, 160.46875,532.0
31, 160.765625,528.0
32, 161.46875,535.0
32, 162.03125,533.0
32, 162.75,523.0
33, 163.3125,531.0
33, 163.765625,520.0
33, 164.3125,517.0
33, 165.03125,520.0
32, 165.59375,559.0
32, 165.890625,593.0
31, 166.59375,602.0
31, 167.171875,585.0
32, 167.875,552.0
32, 168.421875,547.0
31, 168.875,557.0
31, 169.703125,585.0
31, 170.15625,586.0
44, 170.703125,865.0
46, 171.0,1070.0
45, 172.0,1461.0
46, 172.296875,2207.0
45, 173.0,2219.0
36, 173.546875,2207.0
35, 174.28125,2211.0
35, 174.828125,2212.0
35, 175.28125,2216.0
35, 175.84375,2211.0
35, 176.578125,2216.0
35, 177.125,2210.0
35, 177.421875,2214.0
35, 178.125,2216.0
35, 178.703125,2220.0
34, 180.015625,2139.0
52, 180.578125,2102.0
35, 181.046875,2229.0
35, 181.890625,2235.0
20, 182.34375,3358.0
29, 182.90625,3355.0
29, 183.21875,12033.0
21, 191.828125,6761.0
27, 192.390625,12749.0
28, 192.84375,12788.0
29, 193.6875,12862.0
