33,68.625,1.1977321991811087,114.0,41.54963698622306,106.15850256250361
33,69.125,1.2064588454410803,112.0,39.90899827874687,104.6483246707131
33,69.484375,1.212731122440435,112.0,39.25183426620006,104.89658481923405
33,69.6875,1.2162763224835484,114.0,39.573989519076065,106.91070738492033
33,70.171875,1.2247302610478958,110.0,37.311970650188286,103.47858158188818
33,70.546875,1.2312752457428746,112.0,37.29998169414708,105.60639831760334
33,72.3125,1.2620912153483996,112.0,34.02842410216239,106.70551229024382
33,72.703125,1.2689089077390023,116.0,34.489444743391836,110.75413401445799
33,73.015625,1.2743630616514847,112.0,32.7164210450436,107.11505867058763
33,73.59375,1.2844532463895768,112.0,31.633963209431812,107.43971505762809
33,73.90625,1.2899074003020592,112.0,31.0475028533636,107.61065266306295
33,74.28125,1.296452384997038,110.0,29.80070187797758,105.88634551999564
33,74.5,1.3002702927357754,112.0,29.93069812076478,107.92661075936577
33,75.171875,1.3119967236476124,112.0,28.66307533175293,108.27016261429672
33,75.390625,1.31581463138635,110.0,27.74504655019116,106.44347040531761
33,75.875,1.3242685699506975,112.0,27.33227560917353,108.61375009649643
33,76.265625,1.3310862623413005,116.0,27.540834959902927,112.6831948859784
33,76.765625,1.339812908601272,116.0,26.556452389054822,112.9192403291302
33,77.15625,1.346630600991875,112.0,24.896820369420304,109.19774876568115
33,77.46875,1.352084754904357,118.0,25.602704093312546,115.18898186506502
34,77.859375,1.35890244729496,103.0,21.66211515164388,100.69633939303316
33,78.359375,1.3676290935549316,101.0,20.37901528723281,98.9226755396493
34,78.75,1.3744467859455345,109.0,21.264845099757988,106.90559556395212
33,78.953125,1.377991985988648,116.0,22.2269947018474,113.85060696598876
33,79.4375,1.3864459245529954,112.0,20.530493936686668,110.10221986279691
33,79.84375,1.3935363246392225,112.0,19.749315618117826,110.24502044362806
33,80.328125,1.4019902632035701,116.0,19.48863837423362,114.35118265378084
33,80.71875,1.4088079555941728,105.0,16.93449079117746,103.62539757049682
34,81.03125,1.4142621095066552,102.0,15.901365620384752,100.75289857570772
