33,69.265625,1.2089132147016974,112.0,39.652032700954784,104.74596079411565
33,69.828125,1.2187306917441654,108.0,37.24244737891888,101.37554001448504
33,70.140625,1.2241848456566478,108.0,36.68897838309241,101.5771572018285
33,71.125,1.241365430480967,110.0,35.585503774005325,104.08492648385861
33,72.25,1.261000384565903,108.0,32.92534429502518,102.85874636147406
33,72.984375,1.2738176462602364,101.0,29.555881036919104,96.57872382741184
33,73.546875,1.2836351233027046,112.0,31.72185152425522,107.41379862882192
33,74.296875,1.2967250926926621,108.0,29.230518844393426,103.9691144912159
33,74.875,1.3068152774307542,112.0,29.223684082573,108.12019371348707
34,75.34375,1.3149965082994777,103.0,26.0609861357322,99.64850727247837
33,75.90625,1.3248139853419458,100.0,24.350921371189497,96.98985837897767
33,76.65625,1.3379039547319032,98.0,22.617691605018134,95.35428688035107
33,77.234375,1.3479941394699955,103.0,22.759231247334625,100.45405613030441
33,77.546875,1.3534482933824779,101.0,21.779721940279746,98.62374821615784
33,78.265625,1.365992847381187,98.0,19.930725532967983,95.95189513360067
33,78.859375,1.3763557398149033,98.0,18.935333995587015,96.15327933292534
33,79.59375,1.3891730015092367,100.0,18.062643518005274,98.35517733775616
33,80.15625,1.3989904785517049,98.0,16.75426509850951,96.55720895411623
33,80.625,1.4071717094204281,98.0,15.963756392669705,96.69104654431814
34,81.484375,1.4221706326797545,103.0,15.2521491403057,101.8644783356881
33,81.953125,1.430351863548478,100.0,13.998321546287631,99.01538766215451
34,82.515625,1.440169340590946,105.0,13.67686033626532,104.10544410040377
34,82.828125,1.4456234945034283,103.0,12.85916017782725,102.19413877283267
33,83.84375,1.4633494947189958,100.0,10.724020896314922,99.42331404562715
33,84.140625,1.4685309409358538,100.0,10.208722691347418,99.47754510949277
33,84.875,1.4813482026301872,100.0,8.932889329245372,99.60021831417566
33,85.4375,1.4911656796726553,100.0,7.954651694772302,99.68311550315256
33,86.203125,1.5045283567582368,94.0,6.224630995321261,93.79367765991525
33,86.765625,1.514345833800705,94.0,5.303528538482729,93.85026683521735
34,87.234375,1.5225270646694284,98.0,4.7285509968156045,97.8858560031556
34,87.796875,1.5323445417118966,103.0,3.959557967888202,102.92386458299616
33,88.546875,1.545434511101854,94.0,2.3837551088007833,93.96977020074735
34,89.125,1.5555246958399462,105.0,1.603458921400824,104.98775604558551
34,89.4375,1.5609788497524284,98.0,0.9620972950406739,97.99527727801414
34,90.15625,1.5735234037511376,103.0,-0.28088857833353054,102.99961699737801
33,90.75,1.583886296184854,100.0,-1.3089595571344452,99.9914327574007
34,91.484375,1.5967035578791875,103.0,-2.668146308513211,102.96543592524807
33,92.046875,1.6065210349216554,100.0,-3.571710964012524,99.93619404795018
33,92.515625,1.614702265790379,100.0,-4.389183387830819,99.90362890900406
34,93.375,1.6297011890497053,103.0,-6.063692776072475,102.82135784902574
33,93.84375,1.6378824199184285,98.0,-6.569506811884706,97.77955604444418
33,94.40625,1.6476998969608967,100.0,-7.682778925354869,99.70443775471644
33,94.71875,1.653154050873379,100.0,-8.226465305889615,99.66105191382938
33,95.734375,1.6708800510889463,100.0,-9.991672231814123,99.49958033083352
33,96.03125,1.6760614973058046,100.0,-10.50708752419712,99.44647360142471
33,96.765625,1.688878759000138,98.0,-11.545204628448854,97.3175639342007
33,97.34375,1.6989689437382303,100.0,-12.782196377848617,99.17971292435824
33,98.09375,1.7120589131281876,100.0,-14.079323627137285,99.0039021766432
33,98.65625,1.7218763901706557,100.0,-15.050598053171772,98.86090985946802
34,99.125,1.7300576210393792,103.0,-16.334655951753117,101.69650443814604
34,99.6875,1.7398750980818474,103.0,-17.332255827224923,101.53124104402363
33,100.4375,1.7529650674718047,101.0,-18.297448108818106,99.32876417586755
33,101.015625,1.763055252209897,101.0,-19.298745242085523,99.13908629839737
33,101.328125,1.7685094061223792,101.0,-19.839175349787293,99.03235391244819
33,102.046875,1.7810539601210884,103.0,-21.497322227121728,100.73164913304704
33,102.640625,1.7914168525548049,106.0,-23.196525956545294,103.43075550119183
33,103.375,1.8042341142491383,108.0,-24.982930212972402,105.07070570798385
33,103.9375,1.8140515912916062,106.0,-25.531512283620565,102.87925874787071
33,104.40625,1.8222328221603297,110.0,-27.36750958895874,106.54116302583829
33,105.265625,1.837231745419656,108.0,-28.435785436995936,104.18928019033979
33,105.734375,1.8454129762883793,114.0,-30.914288674073866,109.7283316002573
33,106.296875,1.8552304533308475,104.0,-29.18389336152872,99.82134224835349
